,id,base,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59
1291,1291,0.941,0.941,0.974,0.941,0.941,0.975,0.727,0.941,0.941,0.941,0.980,0.941,0.941,0.941,0.940,0.941,0.941,0.941,0.941,0.941,0.941,0.973,0.941,0.888,0.660,0.887,0.941,0.941,0.888,0.965,0.941,0.941,0.941,0.941,0.941,0.941,0.841,0.941,0.978,0.941,0.941,0.682,0.688,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.534,0.941,0.534,0.899,0.534,0.534,0.941,0.941,0.941,0.941
1292,1292,0.992,0.992,0.992,0.992,0.992,0.992,0.821,0.992,0.992,0.992,0.942,0.942,0.992,0.992,0.809,0.992,0.992,0.992,0.942,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.922,0.992,0.992,0.992,0.942,0.992,0.942,0.992,0.992,0.698,0.992,0.672,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.782,0.782,0.767,0.698,0.799,0.816,0.992,0.992,0.992,0.992
1293,1293,0.986,0.986,0.986,0.986,0.986,0.979,0.774,0.986,0.986,0.986,0.856,0.856,0.986,0.986,0.861,0.986,0.986,0.986,0.856,0.986,0.986,0.986,0.986,0.880,0.986,0.870,0.783,0.880,0.726,0.783,0.986,0.856,0.986,0.856,0.986,0.986,0.783,0.986,0.783,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.756,0.986,0.756,0.815,0.725,0.725,0.986,0.986,0.986,0.986
1294,1294,0.997,0.997,0.997,0.997,0.997,0.995,0.971,0.997,0.997,0.960,0.915,0.915,0.997,0.997,0.929,0.997,0.995,0.995,0.915,0.997,0.997,0.997,0.997,0.965,0.997,0.933,0.997,0.970,0.965,0.997,0.997,0.842,0.995,0.952,0.960,0.997,0.761,0.964,0.901,0.997,0.960,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.837,0.997,0.997,0.857,0.997,0.833,0.997,0.997,0.997,0.997
1295,1295,0.974,0.974,0.974,0.974,0.974,0.915,0.770,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.849,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.835,0.974,0.838,0.974,0.974,0.835,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.940,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.974,0.816,0.974,0.974,0.716,0.974,0.821,0.974,0.974,0.974,0.974
1296,1296,0.958,0.958,0.958,0.958,0.958,0.869,0.700,0.958,0.958,0.799,0.958,0.958,0.958,0.958,0.906,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.737,0.958,0.850,0.958,0.808,0.737,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.788,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.445,0.778,0.958,0.958,0.445,0.657,0.958,0.958,0.958,0.958
1297,1297,0.962,0.962,0.942,0.962,0.962,0.995,0.962,0.962,0.955,0.962,0.941,0.829,0.825,0.829,0.975,0.829,0.962,0.962,0.829,0.962,0.962,0.942,0.962,0.962,0.939,0.962,0.936,0.962,0.962,0.939,0.962,0.609,0.829,0.962,0.609,0.962,0.939,0.962,0.939,0.962,0.962,0.962,0.962,0.962,0.962,0.846,0.962,0.846,0.778,0.833,0.948,0.830,0.830,0.962,0.939,0.962,0.962,0.609,0.778,0.609,0.962
1298,1298,0.960,0.960,0.945,0.960,0.902,0.952,0.864,0.960,0.960,0.960,0.946,0.952,0.960,0.960,0.944,0.960,0.960,0.960,0.952,0.960,0.960,0.960,0.960,0.903,0.910,0.960,0.960,0.903,0.902,0.910,0.960,0.961,0.960,0.961,0.960,0.864,0.909,0.960,0.910,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.910,0.960,0.960,0.960,0.902,0.960,0.960,0.900,0.902,0.902,0.960,0.960,0.960,0.960
1299,1299,0.343,0.932,0.343,0.928,0.484,0.343,0.506,0.343,0.343,0.338,0.343,0.343,0.343,0.343,0.140,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.938,0.348,0.343,0.343,0.343,0.941,0.942,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.473,0.343,0.343,0.343,0.343,0.343,0.942,0.922,0.929,0.929,0.929,0.922,0.925,0.343,0.343,0.343,0.140,0.929,0.926,0.343,0.929,0.343,0.343,0.343,0.343
1300,1300,0.895,0.936,0.962,0.944,0.895,0.963,0.968,0.895,0.944,0.895,0.962,0.774,0.775,0.774,0.624,0.774,0.895,0.895,0.895,0.895,0.944,0.962,0.895,0.895,0.921,0.895,0.937,0.941,0.895,0.922,0.895,0.787,0.774,0.895,0.787,0.941,0.557,0.774,0.921,0.895,0.895,0.895,0.895,0.895,0.895,0.960,0.941,0.895,0.941,0.895,0.945,0.935,0.875,0.836,0.935,0.935,0.981,0.787,0.895,0.787,0.895
1301,1301,0.552,0.552,0.694,0.552,0.552,0.694,0.495,0.863,0.874,0.829,0.612,0.612,0.552,0.552,0.555,0.552,0.552,0.552,0.612,0.552,0.552,0.694,0.552,0.552,0.694,0.552,0.717,0.843,0.830,0.917,0.552,0.612,0.552,0.612,0.552,0.552,0.739,0.552,0.408,0.552,0.552,0.918,0.924,0.552,0.552,0.694,0.552,0.552,0.694,0.552,0.552,0.843,0.552,0.558,0.739,0.843,0.843,0.552,0.552,0.552,0.552
1302,1302,0.097,0.097,0.759,0.097,0.097,0.657,0.349,0.097,0.097,0.097,0.759,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.349,0.097,0.356,0.399,0.350,0.099,0.356,0.362,0.756,0.097,0.097,0.097,0.097,0.097,0.097,0.355,0.097,0.756,0.097,0.097,0.109,0.362,0.378,0.097,0.409,0.097,0.378,0.377,0.328,0.285,0.097,0.097,0.097,0.351,0.097,0.097,0.097,0.097,0.097,0.097
1303,1303,0.954,0.954,0.983,0.954,0.954,0.954,0.954,0.954,0.954,0.954,0.983,0.886,0.755,0.755,0.954,0.849,0.954,0.954,0.954,0.954,0.954,0.983,0.954,0.954,0.849,0.954,0.954,0.954,0.954,0.849,0.954,0.755,0.849,0.954,0.849,0.954,0.954,0.755,0.954,0.954,0.954,0.954,0.954,0.849,0.849,0.849,0.849,0.954,0.849,0.954,0.954,0.954,0.954,0.954,0.954,0.849,0.954,0.849,0.849,0.954,0.954
1304,1304,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.928,0.928,0.996,0.996,0.928,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.996,0.928,0.928,0.928,0.928,0.996,0.928,0.928,0.996,0.996,0.928,0.996,0.996,0.996,0.996,0.996,0.996,0.928,0.996,0.996,0.996,0.928,0.996,0.996,0.996,0.996,0.996,0.928,0.996,0.996,0.928
1305,1305,0.892,0.892,0.892,0.892,0.737,0.892,0.747,0.892,0.892,0.737,0.745,0.745,0.892,0.892,0.620,0.892,0.892,0.892,0.745,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.736,0.664,0.892,0.892,0.745,0.892,0.745,0.892,0.892,0.699,0.892,0.567,0.892,0.892,0.737,0.737,0.892,0.892,0.892,0.892,0.892,0.737,0.892,0.892,0.892,0.731,0.892,0.598,0.892,0.892,0.892,0.892,0.892,0.892
1306,1306,0.980,0.980,0.980,0.980,0.980,0.980,0.820,0.980,0.980,0.944,0.980,0.980,0.980,0.980,0.821,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.812,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.819,0.792,0.980,0.980,0.980,0.980,0.980,0.728,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.980,0.816,0.980,0.820,0.816,0.816,0.816,0.980,0.980,0.980,0.980
1307,1307,0.960,0.960,0.960,0.960,0.960,0.965,0.960,0.960,0.958,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.958,0.960,0.960,0.958,0.960,0.960,0.960,0.960,0.958,0.960,0.960,0.960,0.958,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960,0.960
1308,1308,0.956,0.956,0.956,0.956,0.956,0.834,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.957,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.830,0.834,0.830,0.956,0.830,0.830,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.830,0.956,0.830,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.830,0.956,0.956,0.956,0.956,0.956,0.956
1309,1309,0.977,0.977,0.977,0.977,0.977,0.977,0.796,0.977,0.977,0.634,0.977,0.977,0.977,0.977,0.823,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.767,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.701,0.700,0.977,0.977,0.977,0.977,0.977,0.722,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.977,0.763,0.800,0.736,0.872,0.714,0.763,0.977,0.977,0.977,0.977
1310,1310,0.431,0.431,0.908,0.431,0.431,0.909,0.431,0.431,0.431,0.431,0.909,0.431,0.431,0.431,0.344,0.431,0.431,0.431,0.431,0.431,0.431,0.908,0.431,0.431,0.904,0.431,0.552,0.431,0.431,0.904,0.431,0.431,0.431,0.431,0.431,0.431,0.763,0.431,0.904,0.431,0.431,0.909,0.909,0.431,0.431,0.909,0.431,0.557,0.909,0.431,0.438,0.431,0.431,0.431,0.904,0.431,0.431,0.431,0.431,0.431,0.431
1311,1311,0.813,0.813,0.849,0.813,0.765,0.813,0.649,0.813,0.813,0.765,0.706,0.518,0.813,0.813,0.515,0.813,0.813,0.813,0.518,0.813,0.813,0.813,0.813,0.649,0.688,0.813,0.813,0.649,0.768,0.704,0.813,0.518,0.813,0.518,0.813,0.813,0.706,0.813,0.706,0.813,0.813,0.813,0.649,0.813,0.813,0.813,0.813,0.813,0.813,0.629,0.813,0.813,0.813,0.813,0.706,0.813,0.813,0.813,0.813,0.813,0.813
1312,1312,0.094,0.609,0.160,0.634,0.105,0.181,0.036,0.094,0.094,0.094,0.165,0.094,0.094,0.094,0.164,0.094,0.094,0.094,0.094,0.094,0.094,0.160,0.713,0.106,0.136,0.086,0.639,0.702,0.792,0.164,0.094,0.094,0.094,0.094,0.094,0.094,0.156,0.094,0.164,0.094,0.094,0.684,0.681,0.675,0.660,0.669,0.680,0.675,0.672,0.655,0.164,0.205,0.094,0.094,0.186,0.056,0.058,0.094,0.094,0.094,0.094
1313,1313,0.979,0.979,0.944,0.979,0.979,0.943,0.698,0.979,0.979,0.769,0.944,0.979,0.979,0.979,0.963,0.979,0.979,0.979,0.979,0.854,0.979,0.979,0.979,0.772,0.963,0.855,0.979,0.771,0.772,0.940,0.979,0.979,0.979,0.979,0.979,0.979,0.716,0.979,0.963,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.772,0.784,0.979,0.767,0.772,0.772,0.979,0.979,0.979,0.979
1314,1314,0.997,0.997,0.997,0.997,0.997,0.995,0.959,0.997,0.997,0.997,0.959,0.959,0.973,0.967,0.800,0.967,0.997,0.997,0.959,0.997,0.997,0.997,0.997,0.976,0.997,0.947,0.997,0.959,0.976,0.997,0.997,0.718,0.967,0.959,0.580,0.997,0.580,0.967,0.937,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.997,0.672,0.788,0.997,0.672,0.672,0.672,0.788,0.997,0.788,0.997
1315,1315,0.986,0.986,0.986,0.986,0.965,0.973,0.958,0.986,0.986,0.965,0.986,0.714,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.639,0.986,0.604,0.986,0.958,0.641,0.986,0.986,0.607,0.986,0.986,0.986,0.986,0.953,0.986,0.986,0.607,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.607,0.986,0.986,0.642,0.986,0.986,0.970,0.642,0.986,0.986,0.986,0.986,0.986
1316,1316,0.908,0.908,0.932,0.908,0.908,0.969,0.908,0.908,0.908,0.908,0.931,0.632,0.647,0.632,0.947,0.632,0.908,0.908,0.650,0.908,0.908,0.849,0.908,0.908,0.929,0.908,0.920,0.908,0.908,0.929,0.908,0.598,0.632,0.908,0.598,0.908,0.728,0.908,0.722,0.908,0.908,0.952,0.960,0.908,0.908,0.821,0.908,0.650,0.631,0.908,0.881,0.640,0.640,0.908,0.929,0.908,0.908,0.598,0.631,0.598,0.908
1317,1317,0.144,0.144,0.797,0.144,0.191,0.708,0.441,0.144,0.171,0.191,0.797,0.144,0.144,0.144,0.448,0.144,0.144,0.144,0.144,0.168,0.144,0.797,0.144,0.444,0.678,0.317,0.144,0.144,0.423,0.644,0.144,0.144,0.144,0.144,0.144,0.144,0.496,0.144,0.123,0.144,0.144,0.509,0.509,0.469,0.144,0.437,0.144,0.144,0.469,0.437,0.151,0.144,0.144,0.144,0.496,0.144,0.144,0.144,0.144,0.144,0.144
1318,1318,0.409,0.917,0.409,0.913,0.492,0.430,0.460,0.409,0.409,0.385,0.409,0.409,0.409,0.409,0.180,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.920,0.400,0.409,0.369,0.409,0.924,0.949,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.460,0.409,0.409,0.409,0.409,0.409,0.920,0.908,0.915,0.915,0.915,0.908,0.912,0.409,0.409,0.409,0.409,0.915,0.941,0.409,0.908,0.409,0.409,0.409,0.409
1319,1319,0.473,0.473,0.919,0.473,0.473,0.796,0.451,0.473,0.473,0.473,0.919,0.473,0.473,0.473,0.720,0.473,0.473,0.473,0.473,0.473,0.473,0.907,0.473,0.473,0.750,0.473,0.795,0.473,0.616,0.918,0.473,0.473,0.473,0.473,0.473,0.473,0.691,0.473,0.976,0.473,0.473,0.741,0.741,0.473,0.473,0.869,0.473,0.473,0.869,0.739,0.473,0.473,0.473,0.473,0.745,0.473,0.473,0.473,0.473,0.473,0.473
1320,1320,0.349,0.349,0.891,0.349,0.349,0.877,0.668,0.349,0.349,0.349,0.891,0.349,0.349,0.349,0.347,0.349,0.349,0.349,0.349,0.349,0.349,0.891,0.349,0.663,0.637,0.663,0.349,0.663,0.752,0.349,0.349,0.349,0.349,0.349,0.349,0.349,0.747,0.349,0.349,0.349,0.349,0.752,0.752,0.349,0.349,0.349,0.349,0.349,0.637,0.349,0.349,0.349,0.349,0.349,0.747,0.349,0.349,0.349,0.349,0.349,0.349
1321,1321,0.964,0.964,0.943,0.964,0.964,0.995,0.964,0.964,0.961,0.964,0.943,0.844,0.841,0.844,0.950,0.844,0.964,0.964,0.844,0.964,0.964,0.943,0.964,0.964,0.940,0.964,0.901,0.964,0.964,0.940,0.964,0.676,0.844,0.964,0.676,0.964,0.940,0.964,0.940,0.964,0.964,0.964,0.964,0.964,0.964,0.844,0.964,0.851,0.844,0.964,0.950,0.840,0.840,0.964,0.940,0.964,0.964,0.676,0.844,0.676,0.964
1322,1322,0.984,0.984,0.977,0.975,0.984,0.978,0.938,0.966,0.984,0.665,0.977,0.721,0.984,0.984,0.697,0.984,0.984,0.984,0.984,0.921,0.984,0.984,0.915,0.559,0.984,0.605,0.966,0.665,0.217,0.984,0.984,0.629,0.984,0.984,0.984,0.633,0.650,0.984,0.984,0.627,0.984,0.946,0.660,0.918,0.984,0.984,0.984,0.918,0.984,0.946,0.984,0.683,0.984,0.984,0.648,0.633,0.662,0.984,0.984,0.984,0.984
1323,1323,0.593,0.593,0.802,0.593,0.545,0.853,0.483,0.593,0.880,0.757,0.665,0.665,0.593,0.593,0.465,0.593,0.593,0.593,0.665,0.593,0.593,0.593,0.593,0.664,0.688,0.745,0.593,0.707,0.592,0.593,0.593,0.522,0.593,0.522,0.593,0.593,0.647,0.593,0.612,0.593,0.593,0.593,0.686,0.593,0.593,0.593,0.593,0.593,0.688,0.593,0.593,0.593,0.593,0.593,0.501,0.593,0.593,0.593,0.593,0.593,0.593
1324,1324,0.171,0.845,0.591,0.927,0.197,0.469,0.920,0.933,0.171,0.197,0.623,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.383,0.911,0.915,0.948,0.486,0.171,0.915,0.923,0.937,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.372,0.171,0.171,0.916,0.948,0.923,0.944,0.920,0.171,0.923,0.944,0.944,0.238,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171
1325,1325,0.852,0.852,0.973,0.852,0.852,0.991,0.812,0.852,0.852,0.852,0.973,0.852,0.852,0.852,0.948,0.852,0.852,0.852,0.852,0.852,0.852,0.973,0.852,0.852,0.849,0.852,0.852,0.852,0.852,0.964,0.852,0.852,0.852,0.852,0.852,0.852,0.790,0.852,0.852,0.852,0.852,0.849,0.849,0.852,0.852,0.849,0.852,0.852,0.852,0.849,0.852,0.849,0.849,0.849,0.849,0.849,0.812,0.852,0.852,0.852,0.852
1326,1326,0.943,0.943,0.943,0.943,0.943,0.781,0.655,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.917,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.804,0.943,0.804,0.943,0.943,0.804,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.801,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.781,0.943,0.943,0.943,0.943,0.943,0.943
1327,1327,0.764,0.764,0.954,0.764,0.764,0.954,0.764,0.764,0.764,0.764,0.954,0.764,0.764,0.764,0.953,0.764,0.764,0.764,0.764,0.764,0.764,0.955,0.764,0.764,0.953,0.764,0.802,0.764,0.764,0.953,0.764,0.764,0.764,0.764,0.764,0.764,0.953,0.764,0.953,0.764,0.764,0.954,0.954,0.764,0.764,0.954,0.764,0.764,0.954,0.764,0.764,0.764,0.764,0.764,0.953,0.764,0.764,0.764,0.764,0.764,0.764
1328,1328,0.481,0.481,0.955,0.481,0.481,0.954,0.481,0.481,0.481,0.481,0.801,0.481,0.481,0.481,0.795,0.481,0.481,0.481,0.481,0.481,0.481,0.953,0.481,0.481,0.953,0.481,0.481,0.481,0.481,0.953,0.481,0.481,0.481,0.481,0.481,0.481,0.953,0.481,0.795,0.481,0.481,0.955,0.953,0.481,0.481,0.955,0.481,0.481,0.955,0.481,0.953,0.481,0.481,0.481,0.953,0.481,0.481,0.481,0.481,0.481,0.481
1329,1329,0.515,0.515,0.805,0.515,0.515,0.947,0.637,0.515,0.515,0.515,0.805,0.515,0.515,0.515,0.592,0.515,0.515,0.515,0.515,0.515,0.515,0.895,0.515,0.515,0.794,0.515,0.515,0.515,0.515,0.810,0.515,0.515,0.515,0.515,0.515,0.515,0.778,0.515,0.723,0.515,0.515,0.896,0.888,0.515,0.515,0.896,0.515,0.515,0.896,0.515,0.515,0.515,0.515,0.515,0.895,0.515,0.515,0.515,0.515,0.515,0.515
1330,1330,0.941,0.941,0.941,0.941,0.793,0.919,0.749,0.941,0.941,0.850,0.824,0.824,0.941,0.941,0.820,0.941,0.941,0.941,0.824,0.941,0.941,0.941,0.941,0.753,0.941,0.741,0.941,0.850,0.715,0.941,0.941,0.824,0.941,0.824,0.941,0.941,0.783,0.941,0.818,0.941,0.941,0.941,0.718,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.661,0.750,0.661,0.615,0.753,0.661,0.941,0.941,0.941,0.941
1331,1331,0.806,0.806,0.959,0.806,0.743,0.851,0.742,0.806,0.806,0.743,0.959,0.806,0.806,0.806,0.752,0.806,0.806,0.806,0.806,0.806,0.806,0.959,0.806,0.806,0.801,0.724,0.806,0.806,0.742,0.920,0.806,0.806,0.806,0.806,0.806,0.806,0.797,0.806,0.920,0.806,0.806,0.806,0.742,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.920,0.806,0.806,0.806,0.809,0.806,0.806,0.806,0.806,0.806,0.806
1332,1332,0.979,0.979,0.979,0.979,0.979,0.971,0.755,0.979,0.979,0.814,0.820,0.820,0.979,0.979,0.822,0.979,0.979,0.979,0.820,0.979,0.979,0.979,0.979,0.869,0.979,0.837,0.755,0.869,0.704,0.755,0.979,0.820,0.979,0.820,0.979,0.979,0.754,0.979,0.754,0.979,0.979,0.979,0.757,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.713,0.979,0.713,0.776,0.696,0.696,0.979,0.979,0.979,0.979
1333,1333,0.993,0.993,0.993,0.993,0.872,0.993,0.868,0.993,0.993,0.872,0.993,0.993,0.993,0.993,0.991,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.868,0.868,0.993,0.868,0.993,0.993,0.993,0.993,0.993,0.993,0.868,0.993,0.868,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.993,0.870,0.993,0.993,0.871,0.871,0.993,0.868,0.870,0.871,0.993,0.993,0.993,0.993
1334,1334,0.995,0.995,0.995,0.995,0.995,0.995,0.815,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.984,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.811,0.995,0.960,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.815,0.995,0.813,0.811,0.813,0.814,0.995,0.995,0.995,0.995
1335,1335,0.622,0.622,0.949,0.622,0.622,0.935,0.360,0.622,0.622,0.622,0.965,0.622,0.622,0.622,0.810,0.622,0.622,0.622,0.622,0.622,0.622,0.923,0.622,0.622,0.622,0.622,0.216,0.678,0.360,0.849,0.622,0.622,0.622,0.622,0.622,0.622,0.665,0.622,0.459,0.622,0.622,0.758,0.758,0.622,0.622,0.758,0.622,0.767,0.854,0.758,0.622,0.289,0.359,0.622,0.665,0.368,0.289,0.622,0.622,0.622,0.622
1336,1336,0.876,0.876,0.911,0.876,0.876,0.819,0.646,0.876,0.876,0.827,0.911,0.876,0.798,0.822,0.830,0.822,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.911,0.941,0.876,0.898,0.698,0.911,0.876,0.785,0.822,0.876,0.771,0.928,0.725,0.822,0.876,0.876,0.876,0.876,0.835,0.876,0.771,0.876,0.876,0.876,0.876,0.876,0.876,0.669,0.870,0.909,0.618,0.673,0.675,0.785,0.876,0.876,0.876
1337,1337,0.146,0.807,0.137,0.939,0.170,0.167,0.238,0.146,0.509,0.170,0.146,0.146,0.146,0.146,0.089,0.146,0.146,0.146,0.146,0.146,0.146,0.137,0.651,0.650,0.340,0.367,0.583,0.653,0.922,0.439,0.146,0.146,0.146,0.146,0.146,0.146,0.868,0.146,0.146,0.146,0.146,0.633,0.650,0.557,0.548,0.589,0.601,0.596,0.890,0.146,0.146,0.449,0.449,0.146,0.888,0.146,0.449,0.146,0.146,0.146,0.146
1338,1338,0.057,0.756,0.078,0.920,0.057,0.095,0.842,0.900,0.057,0.057,0.193,0.193,0.057,0.057,0.139,0.057,0.057,0.057,0.193,0.057,0.057,0.075,0.859,0.846,0.188,0.274,0.882,0.846,0.847,0.062,0.057,0.187,0.057,0.187,0.057,0.057,0.634,0.057,0.179,0.057,0.057,0.888,0.842,0.882,0.862,0.876,0.888,0.882,0.862,0.882,0.057,0.057,0.057,0.057,0.365,0.862,0.057,0.057,0.057,0.057,0.057
1339,1339,0.936,0.936,0.982,0.936,0.936,0.947,0.694,0.936,0.936,0.936,0.982,0.936,0.936,0.936,0.914,0.936,0.936,0.936,0.936,0.936,0.936,0.902,0.936,0.936,0.914,0.936,0.674,0.936,0.694,0.809,0.936,0.936,0.936,0.936,0.936,0.936,0.793,0.936,0.809,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.753,0.689,0.936,0.793,0.671,0.753,0.936,0.936,0.936,0.936
1340,1340,0.978,0.978,0.979,0.978,0.978,0.967,0.620,0.978,0.978,0.978,0.979,0.978,0.978,0.978,0.835,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.890,0.893,0.910,0.978,0.890,0.890,0.962,0.978,0.978,0.978,0.978,0.978,0.978,0.657,0.978,0.969,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.978,0.620,0.978,0.624,0.838,0.624,0.426,0.978,0.978,0.978,0.978
1341,1341,0.537,0.537,0.935,0.537,0.537,0.801,0.637,0.537,0.537,0.537,0.935,0.537,0.537,0.537,0.673,0.537,0.537,0.537,0.537,0.537,0.537,0.919,0.537,0.637,0.794,0.537,0.537,0.537,0.637,0.922,0.537,0.537,0.537,0.537,0.537,0.537,0.789,0.537,0.919,0.537,0.537,0.921,0.936,0.537,0.537,0.921,0.537,0.537,0.921,0.537,0.537,0.537,0.537,0.537,0.789,0.537,0.537,0.537,0.537,0.537,0.537
1342,1342,0.300,0.300,0.887,0.300,0.300,0.615,0.300,0.300,0.312,0.300,0.326,0.300,0.300,0.300,0.485,0.300,0.300,0.300,0.300,0.300,0.300,0.887,0.300,0.300,0.881,0.300,0.346,0.300,0.300,0.881,0.300,0.300,0.300,0.300,0.300,0.300,0.355,0.300,0.881,0.300,0.300,0.524,0.727,0.300,0.300,0.727,0.300,0.300,0.524,0.444,0.312,0.300,0.300,0.300,0.365,0.300,0.300,0.300,0.300,0.300,0.300
1343,1343,0.846,0.846,0.960,0.846,0.846,0.981,0.677,0.846,0.943,0.846,0.960,0.846,0.846,0.846,0.702,0.846,0.846,0.846,0.846,0.846,0.846,0.888,0.846,0.846,0.789,0.846,0.846,0.846,0.677,0.805,0.846,0.846,0.846,0.846,0.846,0.846,0.872,0.846,0.805,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.627,0.846,0.846,0.714,0.714,0.846,0.789,0.635,0.714,0.846,0.846,0.846,0.846
1344,1344,0.807,0.807,0.807,0.807,0.807,0.807,0.719,0.807,0.807,0.717,0.807,0.807,0.807,0.807,0.827,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.776,0.717,0.807,0.776,0.807,0.807,0.807,0.807,0.807,0.807,0.772,0.807,0.772,0.807,0.807,0.807,0.719,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.713,0.807,0.807,0.807,0.807,0.807,0.807
1345,1345,0.864,0.864,0.929,0.864,0.864,0.864,0.878,0.864,0.864,0.864,0.929,0.864,0.864,0.864,0.850,0.864,0.864,0.864,0.864,0.864,0.864,0.929,0.864,0.864,0.878,0.864,0.864,0.878,0.878,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.878,0.878,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864,0.864
