,id,base,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59
3922,3922,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.852,0.683,0.683,0.852,0.683,0.683,0.683,0.358,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.784,0.775,0.683,0.784,0.683,0.683,0.495,0.683,0.683,0.683,0.683,0.500,0.489,0.683,0.495,0.683,0.489,0.489,0.683,0.683,0.358,0.500,0.683,0.683,0.489,0.683,0.683,0.683,0.683,0.683
3923,3923,0.180,0.180,0.115,0.180,0.098,0.164,0.215,0.180,0.180,0.115,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.443,0.180,0.180,0.180,0.102,0.180,0.180,0.115,0.180,0.098,0.022,0.097,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.097,0.180,0.097,0.020,0.012,0.180,0.024,0.097,0.180,0.180,0.180,0.142,0.098,0.180,0.171,0.180,0.098,0.180,0.180
3924,3924,0.402,0.402,0.025,0.402,0.019,0.402,0.402,0.402,0.016,0.011,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.012,0.030,0.479,0.030,0.402,0.402,0.402,0.402,0.402,0.402,0.009,0.402,0.011,0.009,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.005,0.402,0.402,0.402,0.402,0.402,0.011,0.402,0.402,0.011,0.402,0.011,0.011,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402,0.402
3925,3925,0.618,0.090,0.618,0.618,0.618,0.618,0.618,0.090,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.071,0.618,0.379,0.618,0.104,0.618,0.618,0.618,0.104,0.618,0.104,0.618,0.071,0.618,0.618,0.379,0.618,0.104,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.618,0.071,0.618,0.618,0.618,0.071,0.044,0.618,0.618,0.044,0.044,0.618,0.618,0.044,0.618,0.618,0.618,0.618,0.618
3926,3926,0.927,0.927,0.927,0.927,0.927,0.927,0.503,0.927,0.136,0.927,0.927,0.927,0.084,0.927,0.927,0.084,0.084,0.105,0.927,0.084,0.927,0.927,0.927,0.927,0.927,0.927,0.122,0.084,0.927,0.071,0.071,0.927,0.927,0.927,0.927,0.927,0.927,0.927,0.927,0.927,0.927,0.927,0.071,0.927,0.927,0.927,0.071,0.927,0.927,0.927,0.927,0.071,0.927,0.071,0.071,0.927,0.927,0.927,0.084,0.927,0.927
3927,3927,0.129,0.054,0.092,0.024,0.679,0.675,0.129,0.054,0.129,0.092,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.102,0.129,0.048,0.048,0.048,0.129,0.024,0.129,0.092,0.579,0.048,0.048,0.129,0.129,0.129,0.129,0.129,0.129,0.579,0.129,0.129,0.129,0.048,0.072,0.080,0.129,0.092,0.210,0.072,0.080,0.129,0.080,0.463,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129,0.129
3928,3928,0.011,0.011,0.096,0.011,0.493,0.561,0.104,0.011,0.011,0.096,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.395,0.011,0.136,0.084,0.143,0.546,0.011,0.090,0.011,0.493,0.084,0.136,0.011,0.011,0.011,0.011,0.011,0.011,0.135,0.011,0.011,0.011,0.084,0.148,0.135,0.135,0.084,0.084,0.135,0.090,0.099,0.135,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
3929,3929,0.083,0.083,0.083,0.083,0.790,0.873,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.762,0.083,0.867,0.790,0.867,0.865,0.083,0.083,0.083,0.790,0.790,0.867,0.083,0.083,0.083,0.083,0.083,0.083,0.867,0.083,0.083,0.083,0.790,0.790,0.865,0.790,0.790,0.790,0.865,0.083,0.083,0.790,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083
3930,3930,0.085,0.015,0.223,0.085,0.050,0.490,0.085,0.015,0.019,0.138,0.085,0.085,0.085,0.113,0.085,0.113,0.085,0.085,0.113,0.192,0.085,0.065,0.016,0.085,0.085,0.085,0.085,0.023,0.051,0.010,0.010,0.085,0.085,0.113,0.085,0.085,0.085,0.085,0.085,0.085,0.113,0.010,0.085,0.085,0.085,0.010,0.172,0.102,0.028,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085
3931,3931,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.793,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.666,0.967,0.967,0.967,0.967,0.666,0.967,0.967,0.967,0.967,0.666,0.967,0.666,0.967,0.967,0.967,0.967,0.967,0.666,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.666,0.967,0.666,0.666,0.967,0.781,0.967,0.967,0.967,0.967
3932,3932,0.035,0.045,0.070,0.035,0.110,0.256,0.073,0.035,0.142,0.117,0.045,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.245,0.035,0.092,0.078,0.119,0.035,0.035,0.045,0.126,0.150,0.078,0.078,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.078,0.070,0.135,0.110,0.078,0.078,0.083,0.078,0.069,0.078,0.046,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035
3933,3933,0.059,0.020,0.077,0.010,0.207,0.043,0.201,0.020,0.059,0.064,0.059,0.053,0.059,0.059,0.059,0.059,0.129,0.059,0.059,0.063,0.059,0.035,0.079,0.059,0.059,0.010,0.059,0.035,0.157,0.085,0.101,0.059,0.059,0.059,0.059,0.059,0.059,0.087,0.059,0.059,0.059,0.017,0.035,0.017,0.110,0.035,0.037,0.035,0.052,0.059,0.017,0.129,0.059,0.065,0.138,0.059,0.059,0.059,0.092,0.059,0.059
3934,3934,0.488,0.488,0.488,0.456,0.204,0.370,0.488,0.488,0.488,0.488,0.488,0.437,0.236,0.488,0.488,0.380,0.504,0.488,0.488,0.718,0.488,0.488,0.382,0.447,0.382,0.488,0.488,0.488,0.536,0.307,0.488,0.375,0.255,0.488,0.488,0.488,0.488,0.853,0.488,0.488,0.488,0.488,0.488,0.745,0.550,0.360,0.348,0.488,0.772,0.488,0.360,0.421,0.368,0.387,0.274,0.238,0.488,0.488,0.589,0.772,0.488
3935,3935,0.256,0.071,0.128,0.032,0.214,0.239,0.256,0.071,0.118,0.128,0.256,0.256,0.256,0.118,0.256,0.118,0.256,0.256,0.118,0.106,0.256,0.128,0.050,0.050,0.256,0.032,0.256,0.128,0.214,0.128,0.050,0.256,0.256,0.118,0.256,0.256,0.256,0.106,0.256,0.256,0.118,0.132,0.105,0.132,0.256,0.128,0.027,0.105,0.129,0.256,0.132,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256,0.256
3936,3936,0.177,0.097,0.177,0.177,0.177,0.177,0.602,0.123,0.163,0.177,0.257,0.177,0.096,0.177,0.177,0.096,0.177,0.162,0.177,0.096,0.177,0.177,0.177,0.177,0.177,0.093,0.089,0.089,0.177,0.089,0.093,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.177,0.093,0.061,0.081,0.061,0.089,0.061,0.089,0.061,0.061,0.081,0.095,0.177,0.177,0.177,0.081,0.177,0.177,0.177,0.177,0.177
3937,3937,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.659,0.659,0.942,0.942,0.659,0.942,0.942,0.942,0.659,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.942,0.659,0.942,0.942,0.942,0.942,0.942,0.659,0.942,0.942,0.942,0.942,0.942,0.942,0.659,0.942,0.942,0.942,0.942,0.942,0.942,0.659,0.942,0.659,0.659,0.942,0.659,0.942,0.659,0.942,0.942
3938,3938,0.192,0.192,0.140,0.192,0.545,0.562,0.192,0.192,0.192,0.088,0.192,0.333,0.192,0.192,0.192,0.192,0.192,0.192,0.192,0.686,0.192,0.076,0.076,0.129,0.192,0.192,0.192,0.192,0.545,0.076,0.076,0.192,0.192,0.192,0.192,0.192,0.192,0.596,0.192,0.192,0.192,0.545,0.192,0.192,0.084,0.192,0.114,0.192,0.084,0.192,0.192,0.192,0.192,0.192,0.192,0.088,0.192,0.192,0.192,0.192,0.192
3939,3939,0.388,0.154,0.388,0.388,0.388,0.388,0.211,0.388,0.154,0.075,0.154,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.235,0.388,0.388,0.388,0.388,0.388,0.388,0.154,0.076,0.388,0.076,0.076,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.388,0.076,0.388,0.388,0.388,0.076,0.388,0.388,0.076,0.388,0.388,0.076,0.388,0.388,0.388,0.076,0.388,0.388,0.388,0.388,0.388
3940,3940,0.084,0.084,0.084,0.084,0.085,0.144,0.084,0.084,0.021,0.026,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.280,0.084,0.137,0.085,0.124,0.084,0.084,0.084,0.026,0.085,0.085,0.137,0.084,0.084,0.084,0.084,0.084,0.084,0.137,0.084,0.084,0.084,0.085,0.138,0.084,0.084,0.085,0.085,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084
3941,3941,0.860,0.860,0.860,0.860,0.860,0.860,0.343,0.860,0.860,0.860,0.860,0.860,0.459,0.860,0.860,0.459,0.860,0.073,0.860,0.459,0.860,0.860,0.860,0.860,0.860,0.860,0.125,0.860,0.860,0.073,0.073,0.860,0.860,0.860,0.860,0.860,0.860,0.860,0.860,0.860,0.860,0.860,0.073,0.860,0.860,0.860,0.073,0.860,0.860,0.860,0.860,0.073,0.860,0.073,0.860,0.860,0.860,0.860,0.860,0.860,0.860
3942,3942,0.929,0.929,0.929,0.929,0.801,0.801,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.801,0.801,0.929,0.929,0.929,0.929,0.665,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.777,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.665,0.665,0.929,0.929,0.665,0.929,0.929,0.929,0.929,0.929
3943,3943,0.880,0.880,0.880,0.880,0.853,0.874,0.880,0.880,0.880,0.880,0.880,0.880,0.719,0.880,0.880,0.880,0.880,0.880,0.880,0.697,0.880,0.422,0.422,0.697,0.880,0.880,0.880,0.880,0.697,0.422,0.422,0.880,0.804,0.880,0.880,0.880,0.880,0.697,0.880,0.880,0.880,0.880,0.880,0.880,0.880,0.880,0.842,0.880,0.811,0.880,0.880,0.793,0.754,0.880,0.880,0.754,0.880,0.880,0.880,0.811,0.880
3944,3944,0.152,0.152,0.052,0.152,0.292,0.152,0.213,0.152,0.152,0.052,0.152,0.252,0.152,0.152,0.152,0.152,0.252,0.152,0.152,0.166,0.152,0.028,0.047,0.082,0.152,0.152,0.122,0.152,0.152,0.047,0.082,0.152,0.152,0.152,0.152,0.152,0.152,0.062,0.152,0.152,0.152,0.152,0.052,0.152,0.082,0.052,0.052,0.152,0.047,0.082,0.152,0.252,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152,0.152
3945,3945,0.112,0.112,0.239,0.112,0.320,0.290,0.124,0.112,0.112,0.239,0.112,0.112,0.387,0.112,0.112,0.112,0.112,0.112,0.112,0.286,0.112,0.121,0.098,0.088,0.159,0.112,0.090,0.112,0.504,0.098,0.121,0.112,0.390,0.112,0.112,0.112,0.112,0.020,0.112,0.112,0.112,0.051,0.093,0.088,0.095,0.051,0.121,0.112,0.051,0.112,0.088,0.312,0.356,0.112,0.112,0.088,0.112,0.112,0.112,0.504,0.112
3946,3946,0.762,0.762,0.762,0.762,0.693,0.489,0.762,0.762,0.762,0.762,0.762,0.605,0.762,0.762,0.762,0.762,0.605,0.762,0.762,0.674,0.762,0.762,0.763,0.762,0.762,0.762,0.762,0.762,0.674,0.763,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.763,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.440,0.762,0.762,0.762,0.762,0.784,0.762,0.762,0.763,0.762,0.762,0.762,0.762,0.762,0.778
3947,3947,0.270,0.270,0.270,0.330,0.130,0.130,0.270,0.270,0.179,0.270,0.179,0.568,0.270,0.130,0.270,0.130,0.819,0.270,0.130,0.444,0.130,0.270,0.270,0.270,0.270,0.270,0.270,0.270,0.444,0.270,0.270,0.270,0.434,0.270,0.270,0.270,0.270,0.444,0.270,0.270,0.270,0.270,0.270,0.636,0.270,0.270,0.270,0.270,0.444,0.270,0.270,0.444,0.327,0.270,0.270,0.327,0.270,0.270,0.270,0.568,0.270
3948,3948,0.629,0.629,0.337,0.629,0.120,0.258,0.380,0.629,0.099,0.415,0.629,0.183,0.629,0.193,0.629,0.193,0.128,0.629,0.193,0.894,0.629,0.149,0.109,0.169,0.235,0.071,0.629,0.224,0.586,0.047,0.032,0.629,0.629,0.193,0.071,0.224,0.155,0.118,0.224,0.629,0.125,0.130,0.059,0.182,0.182,0.130,0.059,0.182,0.031,0.629,0.182,0.629,0.629,0.629,0.051,0.629,0.072,0.072,0.047,0.629,0.629
3949,3949,0.204,0.204,0.204,0.204,0.826,0.545,0.204,0.204,0.204,0.204,0.204,0.204,0.225,0.204,0.204,0.204,0.204,0.204,0.204,0.702,0.204,0.351,0.826,0.191,0.868,0.204,0.204,0.204,0.702,0.826,0.351,0.204,0.213,0.204,0.204,0.204,0.204,0.291,0.204,0.204,0.204,0.702,0.585,0.204,0.204,0.702,0.855,0.204,0.210,0.204,0.204,0.204,0.180,0.204,0.204,0.180,0.204,0.204,0.204,0.210,0.204
3950,3950,0.510,0.510,0.510,0.392,0.512,0.512,0.380,0.510,0.510,0.510,0.510,0.726,0.523,0.512,0.512,0.523,0.690,0.229,0.510,0.586,0.510,0.510,0.113,0.059,0.510,0.510,0.510,0.510,0.057,0.140,0.260,0.646,0.510,0.510,0.510,0.510,0.510,0.143,0.510,0.510,0.510,0.510,0.510,0.510,0.069,0.510,0.510,0.510,0.113,0.510,0.510,0.068,0.510,0.064,0.118,0.510,0.646,0.510,0.069,0.510,0.510
3951,3951,0.156,0.156,0.156,0.156,0.876,0.875,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.773,0.156,0.891,0.876,0.867,0.897,0.156,0.156,0.156,0.794,0.876,0.891,0.156,0.156,0.156,0.156,0.156,0.156,0.867,0.156,0.156,0.156,0.794,0.520,0.468,0.473,0.794,0.896,0.879,0.156,0.156,0.468,0.344,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156
3952,3952,0.379,0.037,0.379,0.379,0.379,0.379,0.379,0.037,0.042,0.379,0.379,0.379,0.195,0.379,0.379,0.195,0.379,0.379,0.298,0.195,0.379,0.045,0.379,0.379,0.379,0.045,0.379,0.045,0.379,0.042,0.379,0.379,0.379,0.379,0.045,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.379,0.024,0.379,0.379,0.379,0.024,0.024,0.379,0.379,0.024,0.379,0.379,0.379,0.024,0.379,0.379,0.379,0.379,0.379
3953,3953,0.403,0.403,0.403,0.603,0.891,0.435,0.403,0.403,0.403,0.403,0.403,0.563,0.395,0.403,0.403,0.395,0.226,0.403,0.403,0.912,0.403,0.403,0.267,0.644,0.493,0.121,0.403,0.311,0.278,0.267,0.403,0.405,0.603,0.403,0.121,0.311,0.403,0.191,0.311,0.403,0.403,0.191,0.259,0.493,0.298,0.191,0.259,0.405,0.403,0.403,0.259,0.403,0.640,0.759,0.387,0.291,0.419,0.311,0.335,0.403,0.403
3954,3954,0.686,0.686,0.686,0.686,0.790,0.878,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.790,0.686,0.866,0.866,0.866,0.686,0.686,0.686,0.686,0.790,0.866,0.866,0.686,0.686,0.686,0.686,0.686,0.686,0.866,0.686,0.686,0.686,0.790,0.686,0.686,0.686,0.686,0.790,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686,0.686
3955,3955,0.873,0.873,0.873,0.873,0.881,0.320,0.873,0.873,0.873,0.303,0.873,0.745,0.782,0.873,0.873,0.782,0.749,0.269,0.873,0.042,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.396,0.873,0.259,0.409,0.873,0.873,0.873,0.873,0.873,0.745,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.396,0.873,0.049,0.873,0.873,0.049,0.873,0.049,0.622,0.049,0.622,0.873,0.622,0.873,0.873
3956,3956,0.515,0.039,0.148,0.515,0.020,0.515,0.515,0.099,0.044,0.135,0.039,0.515,0.515,0.273,0.515,0.273,0.515,0.515,0.273,0.621,0.515,0.086,0.026,0.026,0.515,0.515,0.515,0.135,0.515,0.076,0.026,0.515,0.515,0.273,0.515,0.515,0.020,0.515,0.515,0.515,0.273,0.026,0.515,0.515,0.515,0.026,0.026,0.076,0.085,0.515,0.026,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515
3957,3957,0.721,0.721,0.721,0.721,0.721,0.721,0.266,0.721,0.721,0.721,0.721,0.030,0.721,0.721,0.721,0.721,0.721,0.017,0.721,0.503,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.044,0.044,0.721,0.721,0.721,0.721,0.721,0.721,0.017,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.044,0.721,0.721,0.044,0.721,0.721,0.044,0.721,0.721,0.721,0.721,0.721,0.721
3958,3958,0.443,0.082,0.169,0.483,0.156,0.443,0.443,0.443,0.118,0.084,0.443,0.540,0.364,0.443,0.443,0.364,0.540,0.443,0.443,0.458,0.443,0.164,0.084,0.443,0.443,0.443,0.443,0.164,0.468,0.164,0.120,0.443,0.435,0.443,0.443,0.443,0.443,0.035,0.443,0.443,0.443,0.084,0.443,0.443,0.443,0.164,0.443,0.443,0.051,0.088,0.443,0.056,0.468,0.443,0.084,0.418,0.164,0.443,0.164,0.443,0.443
3959,3959,0.367,0.155,0.259,0.088,0.720,0.185,0.367,0.155,0.367,0.259,0.367,0.169,0.176,0.367,0.367,0.367,0.367,0.367,0.367,0.101,0.367,0.259,0.074,0.046,0.367,0.088,0.367,0.259,0.390,0.259,0.074,0.147,0.176,0.367,0.169,0.367,0.367,0.476,0.367,0.367,0.367,0.074,0.164,0.074,0.046,0.259,0.074,0.164,0.046,0.367,0.046,0.367,0.147,0.046,0.367,0.476,0.147,0.367,0.046,0.367,0.367
3960,3960,0.242,0.242,0.137,0.242,0.581,0.109,0.259,0.242,0.242,0.137,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.432,0.242,0.089,0.075,0.075,0.242,0.242,0.168,0.242,0.242,0.075,0.075,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.137,0.242,0.075,0.137,0.137,0.242,0.075,0.075,0.242,0.109,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242,0.242
3961,3961,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.214,0.151,0.151,0.151,0.151,0.151,0.151,0.108,0.151,0.151,0.068,0.119,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.028,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.028,0.151,0.023,0.151,0.049,0.049,0.047,0.151,0.049,0.151,0.047,0.151,0.151,0.151,0.049,0.049,0.049,0.151,0.151,0.151,0.151,0.151,0.049,0.151
3962,3962,0.017,0.017,0.017,0.017,0.079,0.750,0.017,0.017,0.093,0.082,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.739,0.017,0.079,0.079,0.079,0.128,0.017,0.017,0.083,0.079,0.079,0.079,0.017,0.017,0.017,0.017,0.017,0.017,0.079,0.017,0.017,0.017,0.079,0.017,0.079,0.079,0.079,0.127,0.079,0.120,0.017,0.079,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
3963,3963,0.022,0.015,0.022,0.022,0.028,0.028,0.152,0.019,0.048,0.022,0.022,0.005,0.047,0.028,0.028,0.047,0.022,0.031,0.049,0.025,0.022,0.022,0.022,0.022,0.022,0.015,0.063,0.063,0.022,0.063,0.059,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.063,0.022,0.031,0.022,0.063,0.022,0.063,0.047,0.022,0.022,0.028,0.022,0.022,0.063,0.022,0.022,0.022,0.022,0.022,0.022
3964,3964,0.948,0.948,0.948,0.948,0.247,0.911,0.948,0.110,0.948,0.287,0.948,0.948,0.816,0.948,0.948,0.948,0.110,0.948,0.110,0.746,0.948,0.948,0.948,0.746,0.948,0.948,0.948,0.287,0.097,0.189,0.948,0.948,0.816,0.287,0.948,0.948,0.948,0.746,0.287,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.179,0.948,0.948,0.948,0.948,0.828,0.828,0.948,0.948,0.097,0.948,0.948,0.948,0.948,0.948
3965,3965,0.809,0.809,0.809,0.434,0.344,0.678,0.809,0.269,0.809,0.411,0.809,0.307,0.416,0.637,0.637,0.461,0.384,0.809,0.269,0.264,0.809,0.337,0.337,0.337,0.362,0.738,0.809,0.351,0.227,0.276,0.337,0.240,0.434,0.411,0.809,0.809,0.335,0.132,0.297,0.809,0.335,0.436,0.284,0.311,0.312,0.809,0.285,0.436,0.648,0.809,0.436,0.372,0.399,0.556,0.179,0.268,0.724,0.809,0.185,0.809,0.685
3966,3966,0.197,0.016,0.113,0.197,0.079,0.197,0.197,0.197,0.016,0.095,0.016,0.044,0.197,0.197,0.197,0.197,0.197,0.197,0.197,0.537,0.197,0.055,0.055,0.171,0.197,0.197,0.197,0.066,0.197,0.055,0.055,0.197,0.197,0.197,0.197,0.197,0.197,0.069,0.197,0.197,0.197,0.130,0.197,0.197,0.055,0.130,0.171,0.130,0.055,0.197,0.055,0.087,0.197,0.068,0.068,0.197,0.197,0.197,0.197,0.197,0.197
3967,3967,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.151,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.077,0.922,0.077,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.077,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.077,0.922,0.922,0.077,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922,0.922
3968,3968,0.319,0.132,0.225,0.319,0.060,0.319,0.319,0.132,0.319,0.095,0.319,0.319,0.140,0.319,0.319,0.319,0.319,0.220,0.319,0.336,0.319,0.090,0.090,0.098,0.319,0.319,0.319,0.045,0.048,0.050,0.050,0.319,0.035,0.319,0.319,0.319,0.319,0.048,0.319,0.319,0.319,0.047,0.319,0.098,0.090,0.059,0.105,0.045,0.050,0.319,0.047,0.203,0.035,0.319,0.319,0.048,0.319,0.319,0.319,0.319,0.319
3969,3969,0.051,0.078,0.153,0.046,0.108,0.051,0.156,0.051,0.203,0.141,0.119,0.046,0.051,0.051,0.051,0.051,0.046,0.050,0.051,0.057,0.051,0.154,0.154,0.051,0.051,0.051,0.099,0.093,0.046,0.093,0.081,0.051,0.046,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.119,0.055,0.051,0.051,0.093,0.055,0.049,0.051,0.154,0.051,0.048,0.032,0.055,0.081,0.032,0.081,0.051,0.081,0.051,0.051
3970,3970,0.921,0.921,0.368,0.921,0.869,0.585,0.370,0.921,0.921,0.368,0.921,0.502,0.283,0.921,0.921,0.334,0.921,0.921,0.921,0.248,0.921,0.334,0.279,0.361,0.921,0.921,0.921,0.921,0.881,0.178,0.200,0.502,0.520,0.921,0.502,0.921,0.921,0.075,0.921,0.921,0.921,0.921,0.279,0.921,0.921,0.921,0.279,0.921,0.178,0.921,0.921,0.283,0.283,0.921,0.075,0.283,0.456,0.456,0.921,0.921,0.921
3971,3971,0.506,0.506,0.506,0.556,0.480,0.453,0.506,0.506,0.557,0.506,0.506,0.601,0.430,0.469,0.469,0.437,0.389,0.506,0.447,0.278,0.506,0.506,0.506,0.460,0.632,0.506,0.506,0.506,0.332,0.699,0.506,0.661,0.556,0.506,0.506,0.506,0.506,0.167,0.506,0.506,0.506,0.506,0.574,0.506,0.623,0.506,0.449,0.574,0.613,0.506,0.506,0.299,0.395,0.167,0.382,0.556,0.636,0.506,0.376,0.506,0.575
3972,3972,0.491,0.053,0.491,0.491,0.238,0.376,0.491,0.491,0.053,0.160,0.053,0.491,0.475,0.491,0.491,0.491,0.491,0.491,0.491,0.338,0.491,0.154,0.053,0.143,0.491,0.491,0.491,0.160,0.053,0.108,0.081,0.491,0.125,0.491,0.491,0.491,0.491,0.081,0.491,0.491,0.491,0.108,0.152,0.088,0.491,0.108,0.151,0.116,0.171,0.491,0.145,0.712,0.125,0.491,0.491,0.104,0.491,0.491,0.491,0.491,0.491
3973,3973,0.744,0.744,0.744,0.744,0.086,0.811,0.744,0.744,0.043,0.099,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.504,0.744,0.114,0.076,0.076,0.744,0.744,0.744,0.116,0.050,0.050,0.113,0.744,0.744,0.744,0.744,0.744,0.744,0.076,0.744,0.744,0.744,0.104,0.744,0.744,0.097,0.076,0.050,0.744,0.744,0.744,0.113,0.827,0.744,0.058,0.744,0.744,0.744,0.744,0.744,0.744,0.744
3974,3974,0.228,0.228,0.152,0.228,0.579,0.581,0.285,0.228,0.228,0.152,0.228,0.228,0.450,0.228,0.228,0.450,0.228,0.228,0.228,0.457,0.228,0.228,0.228,0.083,0.228,0.228,0.156,0.228,0.492,0.152,0.157,0.228,0.228,0.228,0.228,0.228,0.228,0.457,0.228,0.228,0.228,0.228,0.157,0.228,0.157,0.152,0.083,0.228,0.083,0.157,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228,0.228
3975,3975,0.155,0.155,0.155,0.155,0.178,0.155,0.155,0.155,0.328,0.155,0.155,0.246,0.342,0.155,0.155,0.342,0.269,0.155,0.328,0.194,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.276,0.155,0.155,0.155,0.155,0.155,0.111,0.155,0.155,0.155,0.155,0.155,0.240,0.155,0.155,0.155,0.240,0.111,0.155,0.155,0.179,0.155,0.111,0.111,0.155,0.221,0.155,0.221,0.155,0.155
3976,3976,0.132,0.072,0.132,0.041,0.411,0.132,0.132,0.072,0.132,0.144,0.132,0.170,0.239,0.132,0.132,0.239,0.166,0.132,0.132,0.171,0.132,0.144,0.115,0.139,0.132,0.041,0.132,0.041,0.108,0.115,0.139,0.173,0.132,0.132,0.132,0.132,0.132,0.102,0.132,0.132,0.132,0.144,0.132,0.139,0.072,0.132,0.231,0.139,0.102,0.132,0.115,0.128,0.132,0.220,0.220,0.132,0.187,0.132,0.187,0.132,0.132
