,id,base,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59
3312,3312,0.166,0.166,0.166,0.166,0.166,0.166,0.337,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.230,0.166,0.094,0.166,0.166,0.490,0.150,0.140,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.007,0.664,0.664,0.166,0.190,0.166,0.012,0.166,0.166,0.246,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166
3313,3313,0.074,0.074,0.074,0.074,0.074,0.266,0.348,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.250,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.250,0.168,0.074,0.250,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074,0.074
3314,3314,0.029,0.029,0.029,0.029,0.029,0.025,0.138,0.029,0.029,0.029,0.029,0.662,0.029,0.029,0.029,0.029,0.662,0.029,0.029,0.643,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.020,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.727,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.614,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029
3315,3315,0.189,0.189,0.189,0.167,0.189,0.441,0.301,0.189,0.189,0.189,0.189,0.415,0.197,0.189,0.189,0.189,0.415,0.189,0.189,0.254,0.189,0.189,0.288,0.189,0.189,0.266,0.189,0.189,0.189,0.189,0.189,0.200,0.153,0.189,0.189,0.189,0.189,0.800,0.189,0.189,0.189,0.206,0.257,0.189,0.266,0.206,0.296,0.155,0.125,0.189,0.206,0.093,0.189,0.105,0.159,0.169,0.192,0.189,0.222,0.189,0.189
3316,3316,0.134,0.134,0.134,0.134,0.134,0.394,0.095,0.134,0.134,0.134,0.134,0.026,0.134,0.134,0.134,0.134,0.134,0.134,0.134,0.362,0.134,0.061,0.243,0.134,0.141,0.134,0.134,0.134,0.134,0.163,0.141,0.025,0.134,0.134,0.134,0.134,0.134,0.158,0.134,0.134,0.134,0.134,0.134,0.139,0.134,0.134,0.452,0.134,0.098,0.134,0.134,0.187,0.134,0.066,0.134,0.134,0.134,0.134,0.031,0.134,0.134
3317,3317,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.203,0.415,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.203,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323
3318,3318,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.522,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.953,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.089,0.953,0.902,0.902,0.083,0.902,0.902,0.902,0.902,0.902
3319,3319,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.714,0.767,0.767,0.767,0.767,0.767,0.767,0.595,0.767,0.767,0.767,0.767,0.767,0.990,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.595,0.767,0.767,0.151,0.767,0.767,0.767,0.767,0.767,0.767
3320,3320,0.629,0.629,0.038,0.629,0.629,0.056,0.707,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.587,0.629,0.038,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.113,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629,0.629
3321,3321,0.006,0.046,0.006,0.006,0.046,0.006,0.080,0.006,0.006,0.006,0.046,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.009,0.006,0.046,0.053,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.009,0.081,0.006,0.006,0.006,0.013,0.012,0.006,0.006,0.077,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
3322,3322,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.802,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.175,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.782,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.273,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.802,0.685
3323,3323,0.219,0.219,0.219,0.219,0.219,0.219,0.718,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.570,0.219,0.219,0.219,0.219,0.667,0.889,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.212,0.219,0.219,0.219,0.219,0.219,0.889,0.219,0.219,0.219,0.281,0.219,0.219,0.219,0.570,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219,0.219
3324,3324,0.080,0.160,0.080,0.080,0.160,0.064,0.388,0.080,0.080,0.080,0.160,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.086,0.080,0.031,0.131,0.160,0.086,0.080,0.040,0.080,0.080,0.083,0.086,0.080,0.086,0.080,0.080,0.080,0.080,0.015,0.080,0.080,0.080,0.082,0.108,0.064,0.040,0.049,0.030,0.116,0.080,0.080,0.034,0.080,0.086,0.080,0.080,0.086,0.080,0.080,0.080,0.080,0.080
3325,3325,0.026,0.026,0.026,0.026,0.026,0.025,0.064,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.010,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.025,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.025,0.026,0.026,0.026,0.026,0.162,0.026,0.026,0.026,0.026,0.026,0.026,0.157,0.026,0.026,0.026,0.026,0.026,0.084,0.026,0.026,0.026,0.026,0.026
3326,3326,0.085,0.085,0.085,0.085,0.085,0.636,0.795,0.085,0.085,0.085,0.085,0.089,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.705,0.085,0.085,0.636,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.084,0.085,0.085,0.085,0.144,0.085,0.095,0.499,0.085,0.636,0.085,0.085,0.085,0.085,0.470,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085,0.085
3327,3327,0.171,0.171,0.171,0.171,0.171,0.171,0.077,0.171,0.171,0.171,0.171,0.171,0.171,0.136,0.171,0.136,0.171,0.171,0.020,0.171,0.171,0.171,0.171,0.171,0.171,0.944,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.944,0.261,0.171,0.171,0.261,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171
3328,3328,0.120,0.120,0.120,0.185,0.120,0.312,0.323,0.120,0.120,0.120,0.120,0.481,0.129,0.120,0.120,0.120,0.481,0.120,0.120,0.267,0.120,0.120,0.239,0.120,0.120,0.263,0.120,0.120,0.120,0.190,0.120,0.136,0.167,0.120,0.120,0.120,0.120,0.864,0.120,0.120,0.120,0.112,0.167,0.190,0.262,0.112,0.213,0.091,0.120,0.120,0.112,0.133,0.200,0.102,0.109,0.198,0.147,0.120,0.201,0.120,0.120
3329,3329,0.259,0.259,0.259,0.259,0.259,0.202,0.518,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.259,0.357,0.259,0.259,0.185,0.259,0.259,0.259,0.259,0.259,0.259,0.275,0.259,0.259,0.383,0.259,0.259,0.259,0.259,0.845,0.259,0.259,0.259,0.259,0.267,0.259,0.259,0.259,0.170,0.259,0.259,0.259,0.259,0.425,0.410,0.335,0.259,0.417,0.259,0.259,0.247,0.259,0.259
3330,3330,0.770,0.770,0.770,0.770,0.770,0.770,0.583,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.322,0.770,0.770,0.770,0.770,0.654,0.770,0.770,0.770,0.770,0.770,0.656,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.770,0.322,0.770,0.770,0.132,0.770,0.770,0.770,0.770,0.770,0.770
3331,3331,0.946,0.946,0.946,0.946,0.946,0.946,0.909,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.736,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.736,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946,0.946
3332,3332,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.941,0.407,0.846,0.941,0.941,0.941,0.941,0.941,0.941,0.564,0.941,0.941,0.941,0.941,0.941,0.987,0.941,0.941,0.941,0.941,0.941,0.544,0.941,0.941,0.941,0.941,0.941,0.407,0.941,0.941,0.941,0.941,0.941,0.941,0.987,0.941,0.941,0.941,0.941,0.941,0.941,0.150,0.705,0.139,0.941,0.723,0.941,0.941,0.941,0.941,0.941
3333,3333,0.157,0.157,0.157,0.157,0.157,0.055,0.263,0.157,0.157,0.157,0.157,0.578,0.184,0.157,0.157,0.157,0.578,0.157,0.157,0.506,0.157,0.055,0.157,0.157,0.055,0.157,0.157,0.157,0.157,0.055,0.055,0.157,0.157,0.157,0.157,0.157,0.157,0.055,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.701,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157
3334,3334,0.232,0.680,0.232,0.232,0.680,0.232,0.232,0.232,0.232,0.232,0.680,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.089,0.232,0.033,0.232,0.680,0.232,0.232,0.042,0.232,0.232,0.232,0.232,0.232,0.382,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.232,0.680,0.680,0.232,0.044,0.680,0.232,0.232,0.232,0.232,0.680,0.030,0.382,0.232,0.023,0.122,0.232,0.232,0.232,0.232,0.232
3335,3335,0.099,0.099,0.099,0.099,0.099,0.591,0.116,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.021,0.179,0.099,0.099,0.490,0.099,0.235,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.064,0.099,0.099,0.099,0.099,0.099,0.787,0.099,0.099,0.771,0.099,0.099,0.099,0.099,0.272,0.099,0.099,0.093,0.099,0.099,0.099,0.099,0.099,0.099
3336,3336,0.131,0.131,0.131,0.131,0.131,0.653,0.313,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.173,0.131,0.131,0.247,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.131,0.173,0.131,0.131,0.131,0.131,0.298,0.131,0.131,0.131,0.248,0.185,0.558,0.131,0.248,0.553,0.151,0.131,0.131,0.131,0.131,0.173,0.131,0.131,0.173,0.131,0.131,0.131,0.131,0.131
3337,3337,0.745,0.745,0.745,0.745,0.745,0.745,0.141,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.040,0.254,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.172,0.745,0.745,0.745,0.079,0.745,0.745
3338,3338,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.805,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.931,0.912,0.931,0.931,0.931,0.058,0.931,0.931,0.931,0.931,0.931
3339,3339,0.014,0.014,0.014,0.014,0.014,0.015,0.103,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.124,0.014,0.014,0.027,0.644,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.016,0.110,0.098,0.644,0.014,0.007,0.145,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014
3340,3340,0.249,0.249,0.249,0.249,0.249,0.627,0.681,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.350,0.249,0.226,0.329,0.249,0.166,0.249,0.249,0.249,0.249,0.226,0.226,0.249,0.249,0.249,0.249,0.249,0.249,0.898,0.249,0.249,0.249,0.249,0.249,0.442,0.249,0.249,0.523,0.249,0.249,0.249,0.249,0.350,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249,0.249
3341,3341,0.072,0.072,0.005,0.072,0.072,0.107,0.086,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.007,0.072,0.072,0.184,0.796,0.072,0.072,0.072,0.107,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.107,0.072,0.072,0.072,0.072,0.072,0.796,0.072,0.072,0.072,0.030,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072,0.072
3342,3342,0.189,0.189,0.189,0.189,0.189,0.688,0.082,0.189,0.189,0.189,0.189,0.080,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.347,0.189,0.005,0.038,0.189,0.189,0.647,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.220,0.189,0.189,0.189,0.189,0.189,0.608,0.647,0.189,0.372,0.608,0.189,0.189,0.189,0.402,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189,0.189
3343,3343,0.938,0.938,0.938,0.938,0.938,0.537,0.928,0.938,0.938,0.938,0.938,0.576,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.533,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.941,0.938,0.216,0.938,0.938,0.938,0.938,0.938,0.841,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.938,0.347,0.815,0.938,0.938,0.815,0.938,0.938,0.681,0.938,0.938
3344,3344,0.973,0.973,0.973,0.973,0.973,0.973,0.953,0.973,0.973,0.973,0.973,0.579,0.928,0.973,0.973,0.973,0.973,0.973,0.973,0.620,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.579,0.973,0.973,0.973,0.973,0.973,0.577,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.579,0.973,0.973,0.973,0.940,0.973,0.579,0.973,0.973,0.973,0.973,0.859,0.973,0.973
3345,3345,0.141,0.141,0.141,0.141,0.141,0.141,0.085,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.013,0.141,0.141,0.141,0.141,0.141,0.661,0.927,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.927,0.264,0.141,0.141,0.264,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141,0.141
3346,3346,0.181,0.181,0.181,0.181,0.181,0.119,0.338,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.203,0.181,0.181,0.181,0.181,0.586,0.934,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.119,0.181,0.181,0.181,0.181,0.181,0.934,0.277,0.181,0.181,0.277,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181,0.181
3347,3347,0.027,0.100,0.377,0.027,0.100,0.027,0.022,0.027,0.027,0.027,0.100,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.006,0.027,0.027,0.032,0.027,0.100,0.027,0.554,0.019,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.004,0.016,0.554,0.116,0.019,0.100,0.250,0.027,0.027,0.032,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027
3348,3348,0.762,0.762,0.762,0.762,0.762,0.618,0.724,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.618,0.762,0.762,0.618,0.762,0.762,0.762,0.762,0.618,0.618,0.762,0.762,0.762,0.762,0.762,0.762,0.410,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.537,0.762,0.762,0.762,0.762,0.141,0.762,0.762
3349,3349,0.149,0.149,0.149,0.149,0.149,0.716,0.745,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.302,0.149,0.149,0.149,0.149,0.149,0.149,0.109,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.028,0.149,0.149,0.149,0.149,0.169,0.357,0.332,0.149,0.797,0.169,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.026,0.149,0.149
3350,3350,0.690,0.690,0.690,0.690,0.690,0.690,0.145,0.690,0.690,0.690,0.690,0.690,0.690,0.734,0.690,0.734,0.690,0.690,0.032,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.508,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.690,0.803,0.690,0.690,0.690,0.690,0.690,0.690,0.119,0.690,0.690,0.690,0.690,0.690,0.690
3351,3351,0.376,0.376,0.376,0.376,0.376,0.543,0.376,0.376,0.376,0.376,0.376,0.205,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.424,0.376,0.376,0.505,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.291,0.267,0.376,0.376,0.376,0.376,0.797,0.376,0.376,0.376,0.376,0.259,0.376,0.376,0.376,0.322,0.376,0.113,0.376,0.376,0.376,0.267,0.247,0.376,0.494,0.209,0.376,0.321,0.511,0.376
3352,3352,0.033,0.102,0.033,0.033,0.102,0.043,0.143,0.033,0.033,0.033,0.102,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.014,0.050,0.102,0.033,0.033,0.014,0.033,0.033,0.025,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.015,0.033,0.033,0.033,0.082,0.148,0.023,0.014,0.022,0.149,0.050,0.033,0.033,0.014,0.033,0.033,0.033,0.033,0.033,0.019,0.033,0.017,0.033,0.033
3353,3353,0.326,0.326,0.326,0.388,0.326,0.324,0.326,0.326,0.326,0.326,0.326,0.210,0.326,0.326,0.326,0.326,0.332,0.326,0.326,0.202,0.326,0.326,0.326,0.326,0.711,0.326,0.326,0.326,0.326,0.326,0.326,0.180,0.308,0.326,0.326,0.326,0.326,0.874,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.302,0.326,0.326,0.326,0.432,0.648,0.130,0.137,0.587,0.326,0.326,0.620,0.313,0.368
3354,3354,0.024,0.024,0.024,0.024,0.024,0.233,0.385,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.032,0.058,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.253,0.062,0.024,0.695,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024
3355,3355,0.575,0.242,0.575,0.575,0.575,0.575,0.804,0.242,0.575,0.575,0.575,0.144,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.277,0.575,0.575,0.575,0.575,0.581,0.575,0.242,0.575,0.575,0.575,0.575,0.252,0.370,0.575,0.575,0.575,0.575,0.038,0.575,0.575,0.575,0.242,0.242,0.575,0.575,0.242,0.242,0.678,0.575,0.371,0.575,0.575,0.277,0.159,0.119,0.122,0.240,0.575,0.575,0.264,0.575
3356,3356,0.708,0.708,0.071,0.708,0.708,0.456,0.169,0.708,0.708,0.708,0.708,0.162,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.409,0.708,0.100,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.359,0.708,0.708,0.708,0.708,0.708,0.162,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.783,0.732,0.708,0.708,0.438,0.708,0.708,0.708,0.708,0.708
3357,3357,0.956,0.956,0.956,0.956,0.956,0.956,0.358,0.956,0.956,0.956,0.956,0.462,0.721,0.158,0.956,0.158,0.956,0.956,0.158,0.674,0.956,0.956,0.956,0.956,0.850,0.956,0.956,0.956,0.956,0.956,0.956,0.779,0.956,0.956,0.956,0.956,0.158,0.462,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.956,0.724,0.683,0.956,0.466,0.683,0.956,0.956,0.956,0.956,0.956
3358,3358,0.730,0.730,0.730,0.730,0.730,0.646,0.734,0.730,0.730,0.730,0.730,0.810,0.747,0.734,0.734,0.730,0.810,0.730,0.730,0.452,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.546,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.684,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730,0.730
3359,3359,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.517,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.788,0.608,0.017,0.608,0.608,0.608,0.853,0.134,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.147,0.608,0.608,0.608,0.608,0.608,0.608,0.033,0.608,0.147,0.074,0.608,0.308,0.608,0.034,0.608,0.608
3360,3360,0.091,0.239,0.091,0.091,0.239,0.083,0.252,0.091,0.091,0.091,0.239,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.259,0.091,0.021,0.290,0.239,0.091,0.091,0.021,0.091,0.091,0.057,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.079,0.091,0.091,0.091,0.029,0.039,0.084,0.021,0.021,0.026,0.091,0.091,0.091,0.021,0.259,0.091,0.091,0.091,0.091,0.091,0.091,0.036,0.091,0.091
3361,3361,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.783,0.982,0.990,0.990,0.990,0.990,0.990,0.990,0.913,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.946,0.990,0.990,0.990,0.990,0.990,0.783,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.990,0.954,0.924,0.990,0.990,0.924,0.990,0.990,0.990,0.990,0.990
3362,3362,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.678,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.789,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.891,0.819,0.789,0.891,0.891,0.678,0.891,0.891,0.891,0.891,0.891
3363,3363,0.885,0.885,0.885,0.885,0.885,0.885,0.962,0.885,0.885,0.885,0.885,0.885,0.859,0.885,0.885,0.885,0.885,0.962,0.885,0.566,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.947,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.099,0.947,0.885,0.071,0.766,0.885,0.885,0.885,0.885,0.885
3364,3364,0.280,0.280,0.280,0.280,0.280,0.280,0.436,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.219,0.280,0.280,0.280,0.280,0.582,0.952,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.952,0.318,0.280,0.280,0.318,0.280,0.280,0.280,0.219,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280,0.280
3365,3365,0.848,0.848,0.848,0.848,0.848,0.848,0.159,0.848,0.070,0.848,0.099,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.046,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.244,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.848,0.084,0.848,0.848,0.848,0.016,0.848,0.848
3366,3366,0.176,0.518,0.176,0.176,0.518,0.176,0.264,0.176,0.176,0.176,0.518,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.171,0.176,0.026,0.176,0.518,0.197,0.176,0.051,0.176,0.176,0.176,0.119,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.023,0.023,0.176,0.051,0.051,0.518,0.176,0.176,0.176,0.023,0.171,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176
